Frequency (Hz),Amplitude (dBm)
9056000,-76.93
9057000,-76.45
9058000,-77.31
9059000,-76.56
9060000,-75.03
9061000,-77.31
9062000,-75.65
9063000,-75.03
9064000,-76.1
9065000,-75.55
9066000,-76.45
9067000,-76.45
9068000,-76.93
9069000,-77.31
9070000,-75.88
9071000,-75.44
9072000,-76.45
9073000,-75.98
9074000,-75.44
9075000,-75.88
9076000,-77.06
9077000,-75.98
9078000,-75.88
9079000,-74.74
9080000,-78.4
9081000,-77.06
9082000,-75.23
9083000,-74.83
9084000,-75.44
9085000,-75.98
9086000,-74.26
9087000,-74.74
9088000,-76.56
9089000,-76.93
9090000,-75.87
9091000,-76.81
9092000,-75.65
9093000,-74.83
9094000,-76.45
9095000,-75.87
9096000,-77.31
9097000,-75.87
9098000,-75.44
9099000,-76.1
9100000,-74.83
9101000,-75.65
9102000,-77.82
9103000,-76.32
9104000,-76.81
9105000,-77.06
9106000,-75.98
9107000,-76.56
9108000,-76.81
9109000,-76.45
9110000,-77.58
9111000,-75.98
9112000,-75.87
9113000,-75.55
9114000,-75.03
9115000,-76.32
9116000,-76.32
9117000,-77.31
9118000,-75.23
9119000,-76.45
9120000,-76.32
9121000,-76.81
9122000,-75.55
9123000,-77.31
9124000,-76.1
9125000,-76.45
9126000,-76.1
9127000,-77.06
9128000,-76.93
9129000,-75.87
9130000,-76.81
9131000,-75.23
9132000,-77.06
9133000,-77.31
9134000,-75.55
9135000,-75.44
9136000,-76.1
9137000,-75.87
9138000,-76.45
9139000,-76.81
9140000,-75.98
9141000,-77.06
9142000,-76.81
9143000,-75.13
9144000,-75.13
9145000,-76.81
9146000,-75.98
9147000,-76.93
9148000,-74.74
9149000,-76.81
9150000,-75.03
9151000,-73.64
9152000,-76.81
9153000,-76.09
9154000,-74.64
9155000,-75.55
9156000,-76.32
9157000,-77.06
9158000,-77.82
9159000,-75.23
9160000,-77.44
9161000,-74.83
9162000,-75.23
9163000,-76.56
9164000,-77.06
9165000,-77.82
9166000,-75.23
9167000,-77.82
9168000,-75.98
9169000,-75.98
9170000,-76.45
9171000,-75.13
9172000,-75.65
9173000,-76.56
9174000,-76.93
9175000,-75.98
9176000,-76.56
9177000,-76.32
9178000,-77.06
9179000,-73.9
9180000,-77.44
9181000,-75.87
9182000,-75.23
9183000,-77.58
9184000,-77.06
9185000,-72.37
9186000,-77.31
9187000,-75.98
9188000,-75.87
9189000,-76.93
9190000,-76.45
9191000,-77.06
9192000,-74.36
9193000,-76.93
9194000,-77.58
9195000,-76.32
9196000,-77.06
9197000,-75.55
9198000,-75.65
9199000,-74.45
9200000,-76.56
9201000,-74.08
9202000,-76.93
9203000,-77.58
9204000,-76.93
9205000,-75.44
9206000,-76.91
9207000,-74.71
9208000,-76.42
9209000,-76.07
9210000,-75.42
9211000,-75
9212000,-74.61
9213000,-75.85
9214000,-76.42
9215000,-75.85
9216000,-76.91
9217000,-78.15
9218000,-76.78
9219000,-76.07
9220000,-75.63
9221000,-77.03
9222000,-74.71
9223000,-75.95
9224000,-77.55
9225000,-76.42
9226000,-77.42
9227000,-75.85
9228000,-76.3
9229000,-74.42
9230000,-78.01
9231000,-75.95
9232000,-76.91
9233000,-75.42
9234000,-76.07
9235000,-75.21
9236000,-75.21
9237000,-76.54
9238000,-75.95
9239000,-77.03
9240000,-76.91
9241000,-76.42
9242000,-75.63
9243000,-75.63
9244000,-75.52
9245000,-76.07
9246000,-75.52
9247000,-75.95
9248000,-75.63
9249000,-75.52
9250000,-75.63
9251000,-75.42
9252000,-76.78
9253000,-76.3
9254000,-73.96
9255000,-74.81
9256000,-75.52
9257000,-77.03
9258000,-74.61
9259000,-76.42
9260000,-76.54
9261000,-77.42
9262000,-77.29
9263000,-76.42
9264000,-76.54
9265000,-76.54
9266000,-75.95
9267000,-76.78
9268000,-76.78
9269000,-76.91
9270000,-76.81
9271000,-74.74
9272000,-76.81
9273000,-75.13
9274000,-74.83
9275000,-75.13
9276000,-75.65
9277000,-75.87
9278000,-73.22
9279000,-76.09
9280000,-76.45
9281000,-77.82
9282000,-75.44
9283000,-76.32
9284000,-74.44
9285000,-74.64
9286000,-75.65
9287000,-76.81
9288000,-76.09
9289000,-75.87
9290000,-74.83
9291000,-76.56
9292000,-76.45
9293000,-77.31
9294000,-75.87
9295000,-77.58
9296000,-75.55
9297000,-75.98
9298000,-76.45
9299000,-76.09
9300000,-75.13
9301000,-76.93
9302000,-75.44
9303000,-75.87
9304000,-76.32
9305000,-75.65
9306000,-76.32
9307000,-76.81
9308000,-74.36
9309000,-76.32
9310000,-76.45
9311000,-75.98
9312000,-76.93
9313000,-76.09
9314000,-76.45
9315000,-76.81
9316000,-76.32
9317000,-76.45
9318000,-76.45
9319000,-77.31
9320000,-75.44
9321000,-76.09
9322000,-76.32
9323000,-77.31
9324000,-74.74
9325000,-76.56
9326000,-76.93
9327000,-77.44
9328000,-76.81
9329000,-75.55
9330000,-76.09
9331000,-76.32
9332000,-77.31
9333000,-74.83
9334000,-76.32
9335000,-75.23
9336000,-75.98
9337000,-76.54
9338000,-75.11
9339000,-76.42
9340000,-76.42
9341000,-76.3
9342000,-76.3
9343000,-75
9344000,-76.42
9345000,-76.42
9346000,-75.11
9347000,-74.61
9348000,-74.81
9349000,-75.52
9350000,-76.91
9351000,-76.54
9352000,-75.95
9353000,-77.8
9354000,-76.78
9355000,-76.91
9356000,-77.8
9357000,-77.03
9358000,-75.42
9359000,-76.54
9360000,-76.3
9361000,-74.61
9362000,-77.42
9363000,-75.85
9364000,-75
9365000,-76.91
9366000,-75.52
9367000,-76.3
9368000,-76.54
9369000,-76.78
9370000,-75.85
9371000,-76.42
9372000,-76.42
9373000,-76.3
9374000,-76.91
9375000,-76.42
9376000,-75.95
9377000,-75.2
9378000,-75.52
9379000,-76.91
9380000,-76.91
9381000,-75.52
9382000,-74.81
9383000,-77.03
9384000,-76.07
9385000,-74.71
9386000,-75.2
9387000,-76.42
9388000,-74.71
9389000,-76.91
9390000,-75.95
9391000,-74.61
9392000,-76.54
9393000,-77.55
9394000,-75.2
9395000,-76.42
9396000,-76.54
9397000,-76.42
9398000,-74.42
9399000,-76.42
9400000,-74.42
9401000,-75.95
9402000,-76.54
9403000,-76.07
9404000,-76.42
9405000,-76.42
9406000,-76.78
9407000,-76.3
9408000,-75.52
9409000,-76.42
9410000,-74.42
9411000,-77.28
9412000,-77.55
9413000,-76.07
9414000,-76.3
9415000,-77.8
9416000,-76.78
9417000,-77.28
9418000,-75.2
9419000,-76.42
9420000,-75.95
9421000,-75.95
9422000,-75.85
9423000,-75.11
9424000,-74.42
9425000,-77.28
9426000,-76.91
9427000,-75.63
9428000,-75.11
9429000,-76.07
9430000,-75.95
9431000,-76.54
9432000,-77.03
9433000,-75
9434000,-77.03
9435000,-76.78
9436000,-75.95
9437000,-77.03
9438000,-75.42
9439000,-76.54
9440000,-76.3
9441000,-75.52
9442000,-75.11
9443000,-73.96
9444000,-77.03
9445000,-75.95
9446000,-76.54
9447000,-76.54
9448000,-76.42
9449000,-75.63
9450000,-76.54
9451000,-76.3
9452000,-77.42
9453000,-75.95
9454000,-76.42
9455000,-76.3
9456000,-76.91
9457000,-76.3
9458000,-75.85
9459000,-76.42
9460000,-76.07
9461000,-76.07
9462000,-75.95
9463000,-76.07
9464000,-76.07
9465000,-76.78
9466000,-76.78
9467000,-77.03
9468000,-76.56
9469000,-75.87
9470000,-77.31
9471000,-75.87
9472000,-76.56
9473000,-77.31
9474000,-74.83
9475000,-75.55
9476000,-76.81
9477000,-75.23
9478000,-76.09
9479000,-76.45
9480000,-76.56
9481000,-76.32
9482000,-74.44
9483000,-75.23
9484000,-77.05
9485000,-74.73
9486000,-75.44
9487000,-75.98
9488000,-76.93
9489000,-77.05
9490000,-76.93
9491000,-75.98
9492000,-77.31
9493000,-75.23
9494000,-76.81
9495000,-76.56
9496000,-75.87
9497000,-74.35
9498000,-75.87
9499000,-75.44
9500000,-76.56
9501000,-76.56
9502000,-76.81
9503000,-76.44
9504000,-75.03
9505000,-77.31
9506000,-76.09
9507000,-75.98
9508000,-76.44
9509000,-76.93
9510000,-75.13
9511000,-76.56
9512000,-75.87
9513000,-76.44
9514000,-76.32
9515000,-74.08
9516000,-75.98
9517000,-75.55
9518000,-76.56
9519000,-75.98
9520000,-77.57
9521000,-76.44
9522000,-75.55
9523000,-77.44
9524000,-75.65
9525000,-76.44
9526000,-76.09
9527000,-76.32
9528000,-77.05
9529000,-77.31
9530000,-76.09
9531000,-74.35
9532000,-76.32
9533000,-75.13
9534000,-76.09
9535000,-76.3
9536000,-77.28
9537000,-77.03
9538000,-75.63
9539000,-76.07
9540000,-76.53
9541000,-76.78
9542000,-76.07
9543000,-76.07
9544000,-75.95
9545000,-74.23
9546000,-75.85
9547000,-75
9548000,-76.42
9549000,-75.11
9550000,-76.07
9551000,-75.95
9552000,-74.61
9553000,-77.42
9554000,-76.9
9555000,-75
9556000,-75.63
9557000,-76.42
9558000,-76.3
9559000,-77.55
9560000,-75.95
9561000,-77.03
9562000,-75.85
9563000,-76.9
9564000,-75.85
9565000,-77.8
9566000,-74.33
9567000,-74.71
9568000,-75.52
9569000,-76.3
9570000,-75.95
9571000,-75.85
9572000,-76.9
9573000,-76.42
9574000,-75.95
9575000,-75.63
9576000,-76.78
9577000,-76.07
9578000,-76.53
9579000,-76.78
9580000,-74.61
9581000,-75.95
9582000,-76.9
9583000,-75.95
9584000,-77.55
9585000,-76.42
9586000,-77.28
9587000,-76.42
9588000,-76.53
9589000,-74.71
9590000,-76.07
9591000,-75.95
9592000,-75.63
9593000,-76.78
9594000,-74.42
9595000,-78.15
9596000,-76.53
9597000,-76.53
9598000,-76.07
9599000,-76.78
9600000,-77.28
9601000,-76.93
9602000,-77.57
9603000,-76.09
9604000,-75.13
9605000,-75.87
9606000,-77.44
9607000,-76.81
9608000,-77.05
9609000,-76.09
9610000,-76.44
9611000,-75.98
9612000,-76.32
9613000,-76.44
9614000,-76.81
9615000,-77.05
9616000,-76.32
9617000,-75.98
9618000,-77.05
9619000,-76.81
9620000,-75.54
9621000,-75.44
9622000,-76.56
9623000,-76.81
9624000,-77.05
9625000,-75.98
9626000,-76.32
9627000,-76.32
9628000,-77.31
9629000,-77.31
9630000,-76.56
9631000,-75.44
9632000,-76.09
9633000,-75.23
9634000,-76.32
9635000,-75.23
9636000,-74.83
9637000,-76.44
9638000,-76.32
9639000,-74.08
9640000,-77.82
9641000,-77.44
9642000,-75.54
9643000,-76.44
9644000,-76.44
9645000,-74.44
9646000,-75.54
9647000,-75.02
9648000,-76.32
9649000,-76.44
9650000,-75.87
9651000,-75.44
9652000,-77.44
9653000,-76.32
9654000,-75.54
9655000,-74.64
9656000,-75.65
9657000,-76.93
9658000,-75.98
9659000,-75.98
9660000,-76.32
9661000,-75.44
9662000,-77.05
9663000,-74.26
9664000,-76.09
9665000,-76.32
9666000,-76.88
9667000,-76.51
9668000,-76.51
9669000,-75.92
9670000,-75.39
9671000,-75.92
9672000,-75.92
9673000,-75.39
9674000,-77.39
9675000,-76.75
9676000,-75.6
9677000,-76.75
9678000,-75.49
9679000,-74.39
9680000,-76.51
9681000,-76.04
9682000,-77
9683000,-75.82
9684000,-74.58
9685000,-75.39
9686000,-75.39
9687000,-77.39
9688000,-75.39
9689000,-76.39
9690000,-77.52
9691000,-75.92
9692000,-76.39
9693000,-75.6
9694000,-75.49
9695000,-76.39
9696000,-75.49
9697000,-77
9698000,-76.04
9699000,-77.39
9700000,-74.97
9701000,-75.6
9702000,-75.92
9703000,-75.6
9704000,-77.52
9705000,-76.88
9706000,-75.6
9707000,-75.49
9708000,-75.17
9709000,-76.27
9710000,-75.92
9711000,-74.97
9712000,-74.97
9713000,-76.75
9714000,-74.78
9715000,-76.39
9716000,-76.39
9717000,-76.88
9718000,-76.88
9719000,-76.51
9720000,-75.6
9721000,-76.88
9722000,-77.52
9723000,-75.92
9724000,-75.39
9725000,-76.39
9726000,-76.88
9727000,-76.51
9728000,-76.75
9729000,-76.39
9730000,-74.97
9731000,-75.82
9732000,-76.78
9733000,-76.29
9734000,-75.84
9735000,-77.41
9736000,-77.03
9737000,-75.1
9738000,-77.41
9739000,-76.42
9740000,-77.28
9741000,-75.62
9742000,-75.84
9743000,-74.71
9744000,-76.29
9745000,-76.53
9746000,-75.52
9747000,-76.53
9748000,-76.78
9749000,-75
9750000,-76.9
9751000,-77.55
9752000,-75.62
9753000,-75.2
9754000,-77.28
9755000,-76.29
9756000,-75.52
9757000,-75.95
9758000,-76.29
9759000,-76.29
9760000,-75
9761000,-76.53
9762000,-76.07
9763000,-74.42
9764000,-75.95
9765000,-75.95
9766000,-75.95
9767000,-77.28
9768000,-75.2
9769000,-76.78
9770000,-76.42
9771000,-74.71
9772000,-76.53
9773000,-75.95
9774000,-77.41
9775000,-75.95
9776000,-75.95
9777000,-75.84
9778000,-76.78
9779000,-77.03
9780000,-76.06
9781000,-77.41
9782000,-75.52
9783000,-75.52
9784000,-75.52
9785000,-75.1
9786000,-75.1
9787000,-76.29
9788000,-75.84
9789000,-74.61
9790000,-77.41
9791000,-76.53
9792000,-75.52
9793000,-74.71
9794000,-76.53
9795000,-76.9
9796000,-76.78
9797000,-75.23
9798000,-77.05
9799000,-75.65
9800000,-76.56
9801000,-75.23
9802000,-75.65
9803000,-77.44
9804000,-76.93
9805000,-75.54
9806000,-76.44
9807000,-77.31
9808000,-75.65
9809000,-75.98
9810000,-75.02
9811000,-76.93
9812000,-74.26
9813000,-76.32
9814000,-75.54
9815000,-75.87
9816000,-77.31
9817000,-76.56
9818000,-75.23
9819000,-78.03
9820000,-77.05
9821000,-75.87
9822000,-76.8
9823000,-75.87
9824000,-74.63
9825000,-74.26
9826000,-78.03
9827000,-76.32
9828000,-76.09
9829000,-75.02
9830000,-77.05
9831000,-77.57
9832000,-77.57
9833000,-76.32
9834000,-73.55
9835000,-77.05
9836000,-76.56
9837000,-75.65
9838000,-77.44
9839000,-75.97
9840000,-76.56
9841000,-76.32
9842000,-75.02
9843000,-77.31
9844000,-76.8
9845000,-75.02
9846000,-76.09
9847000,-76.93
9848000,-75.65
9849000,-76.93
9850000,-76.8
9851000,-76.8
9852000,-76.44
9853000,-76.09
9854000,-77.05
9855000,-76.8
9856000,-74.83
9857000,-76.8
9858000,-74.83
9859000,-76.09
9860000,-76.93
9861000,-76.44
9862000,-76.9
9863000,-76.78
9864000,-76.06
9865000,-75.84
9866000,-76.9
9867000,-76.42
9868000,-76.78
9869000,-75.95
9870000,-76.06
9871000,-75.95
9872000,-76.9
9873000,-75.84
9874000,-75.52
9875000,-75.2
9876000,-75.2
9877000,-75.2
9878000,-75.84
9879000,-74.71
9880000,-76.06
9881000,-75.1
9882000,-75.2
9883000,-75
9884000,-76.53
9885000,-76.53
9886000,-75.41
9887000,-76.29
9888000,-76.53
9889000,-76.9
9890000,-76.9
9891000,-76.9
9892000,-77.79
9893000,-73.87
9894000,-76.9
9895000,-76.29
9896000,-76.53
9897000,-76.42
9898000,-73.7
9899000,-76.53
9900000,-74.8
9901000,-75.95
9902000,-75.95
9903000,-77.03
9904000,-76.53
9905000,-75.84
9906000,-76.29
9907000,-77.03
9908000,-75.95
9909000,-75
9910000,-75.84
9911000,-76.29
9912000,-75.84
9913000,-75.84
9914000,-76.53
9915000,-77.55
9916000,-76.9
9917000,-76.06
9918000,-77.03
9919000,-77.03
9920000,-75.52
9921000,-76.78
9922000,-75.1
9923000,-74.8
9924000,-75.84
9925000,-77.03
9926000,-76.9
9927000,-73.96
9928000,-75.95
9929000,-76.32
9930000,-77.44
9931000,-76.56
9932000,-77.05
9933000,-73.98
9934000,-76.32
9935000,-76.56
9936000,-77.05
9937000,-77.05
9938000,-75.97
9939000,-76.44
9940000,-76.09
9941000,-75.02
9942000,-76.8
9943000,-76.56
9944000,-76.32
9945000,-75.44
9946000,-76.8
9947000,-76.32
9948000,-74.73
9949000,-77.05
9950000,-75.87
9951000,-75.22
9952000,-75.65
9953000,-75.97
9954000,-76.44
9955000,-75.44
9956000,-75.44
9957000,-75.65
9958000,-76.09
9959000,-76.56
9960000,-76.09
9961000,-76.56
9962000,-77.57
9963000,-76.93
9964000,-75.65
9965000,-75.13
9966000,-75.13
9967000,-77.44
9968000,-76.44
9969000,-77.44
9970000,-77.57
9971000,-75.44
9972000,-76.56
9973000,-75.65
9974000,-75.87
9975000,-76.44
9976000,-76.09
9977000,-75.22
9978000,-75.54
9979000,-74.35
9980000,-76.44
9981000,-75.97
9982000,-76.8
9983000,-75.54
9984000,-75.97
9985000,-76.32
9986000,-76.8
9987000,-76.32
9988000,-75.87
9989000,-75.54
9990000,-75.02
9991000,-72.9
9992000,-73.05
9993000,-72.59
9994000,-69.84
9995000,-68.33
9996000,-66.95
9997000,-65.52
9998000,-64.04
9999000,-63.49
10000000,-63.39
10001000,-63.49
10002000,-64.39
10003000,-65.91
10004000,-66.71
10005000,-68.8
10006000,-69.95
10007000,-72.15
10008000,-72.67
10009000,-74.44
10010000,-75.22
10011000,-75.44
10012000,-76.09
10013000,-76.09
10014000,-76.56
10015000,-76.09
10016000,-76.8
10017000,-75.65
10018000,-77.31
10019000,-76.09
10020000,-77.82
10021000,-76.44
10022000,-76.32
10023000,-74.83
10024000,-76.93
10025000,-77.05
10026000,-76.8
10027000,-76.8
10028000,-77.05
10029000,-76.44
10030000,-75.97
10031000,-76.8
10032000,-76.44
10033000,-76.09
10034000,-75.44
10035000,-75.65
10036000,-76.44
10037000,-76.56
10038000,-77.57
10039000,-76.8
10040000,-77.57
10041000,-75.54
10042000,-76.93
10043000,-76.09
10044000,-75.87
10045000,-76.32
10046000,-75.54
10047000,-76.09
10048000,-76.32
10049000,-76.44
10050000,-75.44
10051000,-75.54
10052000,-76.44
10053000,-78.03
10054000,-76.09
10055000,-76.32
10056000,-74.73
10057000,-76.56
10058000,-75.02
10059000,-76.56
10060000,-75.54
10061000,-77.3
10062000,-75.97
10063000,-75.44
10064000,-76.32
10065000,-77.44
10066000,-76.44
10067000,-75.13
10068000,-74.73
10069000,-75.02
10070000,-76.44
10071000,-77.57
10072000,-74.63
10073000,-76.32
10074000,-75.97
10075000,-76.8
10076000,-76.32
10077000,-76.44
10078000,-75.54
10079000,-76.8
10080000,-76.32
10081000,-76.44
10082000,-75.54
10083000,-75.13
10084000,-75.97
10085000,-76.09
10086000,-75.87
10087000,-76.09
10088000,-75.65
10089000,-75.54
10090000,-75.54
10091000,-76.8
10092000,-77.3
10093000,-76.09
10094000,-76.44
10095000,-74.83
10096000,-76.93
10097000,-75.87
10098000,-78.03
10099000,-75.43
10100000,-75.87
10101000,-75.87
10102000,-75.97
10103000,-76.09
10104000,-75.54
10105000,-76.09
10106000,-75.54
10107000,-75.65
10108000,-75.22
10109000,-76.8
10110000,-75.22
10111000,-75.54
10112000,-75.43
10113000,-77.44
10114000,-75.97
10115000,-76.93
10116000,-76.93
10117000,-76.44
10118000,-76.09
10119000,-76.09
10120000,-76.32
10121000,-75.43
10122000,-76.44
10123000,-76.8
10124000,-76.09
10125000,-75.87
10126000,-75.65
10127000,-75.22
10128000,-77.3
10129000,-75.97
10130000,-76.09
10131000,-75.87
10132000,-74.63
10133000,-76.55
10134000,-75.87
10135000,-76.55
10136000,-77.44
10137000,-75.43
10138000,-75.54
10139000,-77.3
10140000,-76.09
10141000,-76.09
10142000,-75.97
10143000,-76.44
10144000,-75.97
10145000,-75.13
10146000,-75.54
10147000,-76.32
10148000,-76.32
10149000,-75.65
10150000,-75.97
10151000,-77.44
10152000,-75.13
10153000,-76.55
10154000,-76.32
10155000,-75.54
10156000,-76.32
10157000,-73.72
10158000,-76.32
10159000,-76.32
10160000,-77.57
10161000,-74.73
10162000,-75.43
10163000,-77.3
10164000,-77.44
10165000,-76.44
10166000,-77.3
10167000,-76.09
10168000,-74.83
10169000,-75.65
10170000,-76.44
10171000,-75.54
10172000,-77.05
10173000,-77.44
10174000,-76.8
10175000,-76.92
10176000,-76.32
10177000,-76.44
10178000,-76.44
10179000,-76.55
10180000,-75.13
10181000,-75.54
10182000,-75.43
10183000,-76.32
10184000,-76.55
10185000,-75.13
10186000,-75.87
10187000,-74.08
10188000,-76.55
10189000,-75.97
10190000,-75.22
10191000,-76.26
10192000,-76.75
10193000,-76.26
10194000,-76.87
10195000,-76.39
10196000,-75.92
10197000,-78.12
10198000,-76.03
10199000,-77
10200000,-75.59
10201000,-77.76
10202000,-77.52
10203000,-76.75
10204000,-76.5
10205000,-76.03
10206000,-76.5
10207000,-76.5
10208000,-76.87
10209000,-75.81
10210000,-74.97
10211000,-77.52
10212000,-75.81
10213000,-75.07
10214000,-76.26
10215000,-76.5
10216000,-75.17
10217000,-74.58
10218000,-77.52
10219000,-75.92
10220000,-74.39
10221000,-74.58
10222000,-76.03
10223000,-77
10224000,-76.75
10225000,-76.5
10226000,-77.97
10227000,-75.38
10228000,-75.59
10229000,-76.39
10230000,-77.52
10231000,-75.92
10232000,-76.75
10233000,-76.75
10234000,-76.03
10235000,-76.26
10236000,-76.26
10237000,-74.68
10238000,-76.75
10239000,-76.5
10240000,-77.38
10241000,-76.87
10242000,-74.68
10243000,-76.87
10244000,-76.75
10245000,-75.59
10246000,-76.87
10247000,-76.39
10248000,-75.59
10249000,-76.26
10250000,-77
10251000,-76.75
10252000,-77
10253000,-75.59
10254000,-75.49
10255000,-75.59
10256000,-77.76
10257000,-76.75
10258000,-76.44
10259000,-76.55
10260000,-77.3
10261000,-77.3
10262000,-77.44
10263000,-75.87
10264000,-75.65
10265000,-75.22
10266000,-76.92
10267000,-75.97
10268000,-76.09
10269000,-75.02
10270000,-75.65
10271000,-75.43
10272000,-75.97
10273000,-74.63
10274000,-74.82
10275000,-76.44
10276000,-77.44
10277000,-75.64
10278000,-76.09
10279000,-77.05
10280000,-76.55
10281000,-78.03
10282000,-75.43
10283000,-76.8
10284000,-75.87
10285000,-76.8
10286000,-76.09
10287000,-76.92
10288000,-76.92
10289000,-75.54
10290000,-77.05
10291000,-77.81
10292000,-75.64
10293000,-77.05
10294000,-75.87
10295000,-78.03
10296000,-76.44
10297000,-77.57
10298000,-75.54
10299000,-76.32
10300000,-75.22
10301000,-75.87
10302000,-76.55
10303000,-74.82
10304000,-75.54
10305000,-77.05
10306000,-76.44
10307000,-76.8
10308000,-75.54
10309000,-75.54
10310000,-76.09
10311000,-76.32
10312000,-76.09
10313000,-76.44
10314000,-75.12
10315000,-75.87
10316000,-77.3
10317000,-76.55
10318000,-75.22
10319000,-76.55
10320000,-75.87
10321000,-76.44
10322000,-76.92
10323000,-76.92
10324000,-76.44
10325000,-77.25
10326000,-76.5
10327000,-75.59
10328000,-76.39
10329000,-75.81
10330000,-75.92
10331000,-76.5
10332000,-76.87
10333000,-76.99
10334000,-75.59
10335000,-77.25
10336000,-75.49
10337000,-75.49
10338000,-75.17
10339000,-75.92
10340000,-74.68
10341000,-76.39
10342000,-75.81
10343000,-76.5
10344000,-76.99
10345000,-75.07
10346000,-76.5
10347000,-74.68
10348000,-76.03
10349000,-76.39
10350000,-76.39
10351000,-76.5
10352000,-77.76
10353000,-76.5
10354000,-76.5
10355000,-75.81
10356000,-75.81
10357000,-76.39
10358000,-76.39
10359000,-76.03
10360000,-75.49
10361000,-76.03
10362000,-76.75
10363000,-76.87
10364000,-76.03
10365000,-76.99
10366000,-76.03
10367000,-76.87
10368000,-75.17
10369000,-76.75
10370000,-77.25
10371000,-75.49
10372000,-76.5
10373000,-76.03
10374000,-76.26
10375000,-76.99
10376000,-75.59
10377000,-75.49
10378000,-76.39
10379000,-75.81
10380000,-77.25
10381000,-76.26
10382000,-76.26
10383000,-77.38
10384000,-76.39
10385000,-75.81
10386000,-75.07
10387000,-75.92
10388000,-76.75
10389000,-76.99
10390000,-76.55
10391000,-75.02
10392000,-76.92
10393000,-75.22
10394000,-77.3
10395000,-76.31
10396000,-76.92
10397000,-77.05
10398000,-76.92
10399000,-76.31
10400000,-75.97
10401000,-75.86
10402000,-75.97
10403000,-75.02
10404000,-76.92
10405000,-76.55
10406000,-75.22
10407000,-76.55
10408000,-73.98
10409000,-76.92
10410000,-76.44
10411000,-76.92
10412000,-74.73
10413000,-76.08
10414000,-75.12
10415000,-76.92
10416000,-75.54
10417000,-76.8
10418000,-76.08
10419000,-75.22
10420000,-76.31
10421000,-75.64
10422000,-76.55
10423000,-75.02
10424000,-75.97
10425000,-76.44
10426000,-76.55
10427000,-75.43
10428000,-76.44
10429000,-75.02
10430000,-75.97
10431000,-76.55
10432000,-76.44
10433000,-76.55
10434000,-76.8
10435000,-77.43
10436000,-76.92
10437000,-77.81
10438000,-77.43
10439000,-76.08
10440000,-76.92
10441000,-77.43
10442000,-76.08
10443000,-76.31
10444000,-76.31
10445000,-76.92
10446000,-75.54
10447000,-75.54
10448000,-76.31
10449000,-76.55
10450000,-75.54
10451000,-76.8
10452000,-75.43
10453000,-76.44
10454000,-76.31
10455000,-76.8
10456000,-76.08
10457000,-75.97
10458000,-76.31
10459000,-76.92
10460000,-76.31
10461000,-76.08
10462000,-76.55
10463000,-76.92
10464000,-78.17
10465000,-75.86
10466000,-76.31
10467000,-76.92
10468000,-75.97
10469000,-76.31
10470000,-76.44
10471000,-76.08
10472000,-75.22
10473000,-76.8
10474000,-75.64
10475000,-75.97
10476000,-77.3
10477000,-74.63
10478000,-76.8
10479000,-75.22
10480000,-76.55
10481000,-77.05
10482000,-75.86
10483000,-75.64
10484000,-74.82
10485000,-77.05
10486000,-76.31
10487000,-75.86
10488000,-76.8
10489000,-75.86
10490000,-77.05
10491000,-76.08
10492000,-76.44
10493000,-77.05
10494000,-76.31
10495000,-75.02
10496000,-75.54
10497000,-76.8
10498000,-74.07
10499000,-76.92
10500000,-76.55
10501000,-76.8
10502000,-77.43
10503000,-76.92
10504000,-77.43
10505000,-75.43
10506000,-77.43
10507000,-77.05
10508000,-76.92
10509000,-76.92
10510000,-75.97
10511000,-75.02
10512000,-76.08
10513000,-77.3
10514000,-76.08
10515000,-75.02
10516000,-75.97
10517000,-75.64
10518000,-75.64
10519000,-75.43
10520000,-76.8
10521000,-75.64
10522000,-76.31
10523000,-75.64
10524000,-77.3
10525000,-75.97
10526000,-76.44
10527000,-75.54
10528000,-75.54
10529000,-76.08
10530000,-75.64
10531000,-75.97
10532000,-76.8
10533000,-76.55
10534000,-76.8
10535000,-75.97
10536000,-75.86
10537000,-76.8
10538000,-76.08
10539000,-75.43
10540000,-76.44
10541000,-75.54
10542000,-76.8
10543000,-76.31
10544000,-76.8
10545000,-75.97
10546000,-76.08
10547000,-75.43
10548000,-74.25
10549000,-76.44
10550000,-75.86
10551000,-76.8
10552000,-74.73
10553000,-77.05
10554000,-75.86
10555000,-76.92
10556000,-76.31
10557000,-77.05
10558000,-76.44
10559000,-76.8
10560000,-74.73
10561000,-75.86
10562000,-75.86
10563000,-75.22
10564000,-75.43
10565000,-76.92
10566000,-76.08
10567000,-76.8
10568000,-75.86
10569000,-77.43
10570000,-76.08
10571000,-75.97
10572000,-75.86
10573000,-76.44
10574000,-77.3
10575000,-77.04
10576000,-76.92
10577000,-76.31
10578000,-76.8
10579000,-76.44
10580000,-76.08
10581000,-75.54
10582000,-76.8
10583000,-75.97
10584000,-76.08
10585000,-76.31
10586000,-75.54
10587000,-75.97
10588000,-76.08
10589000,-76.8
10590000,-78.16
10591000,-75.97
10592000,-75.12
10593000,-76.92
10594000,-75.22
10595000,-75.97
10596000,-75.86
10597000,-77.04
10598000,-75.97
10599000,-76.31
10600000,-75.64
10601000,-74.35
10602000,-78.16
10603000,-76.8
10604000,-77.04
10605000,-76.92
10606000,-76.92
10607000,-75.64
10608000,-76.31
10609000,-76.31
10610000,-76.08
10611000,-76.8
